AMZN,ALL,CBOE,COP,CVX,GS,IBKR,JPM,LLY,MET,PGR,SFM,TAC,XOM
72.74,111.91,101.90,54.19,100.49,240.73,15.82,133.08,242.65,315.10,58.45,55.08,68.49,48.01
94.68,442.89,7.40,62.60,48.20,175.49,10.78,155.36,16.88,324.72,58.20,95.48,59.93,52.07
73.67,347.01,38.02,73.69,41.13,313.65,6.44,160.92,53.21,291.70,56.87,83.71,53.93,34.02
181.18,196.13,118.90,75.24,33.20,255.20,9.03,145.80,-40.35,316.55,59.29,66.04,43.68,136.51
34.91,223.62,70.25,31.66,32.85,264.80,20.34,128.93,267.56,180.32,58.72,363.53,36.40,79.35
115.04,203.55,119.84,32.22,109.36,187.14,8.80,140.53,23.08,268.22,60.13,44.34,33.19,76.07
127.79,222.07,88.28,99.29,67.24,366.55,14.76,159.19,-125.58,270.98,64.19,60.98,98.29,52.76
75.59,186.82,143.09,69.47,95.28,266.70,20.43,154.19,-102.49,159.31,61.58,85.67,35.35,34.80
42.69,172.30,-23.49,44.27,48.05,308.85,11.55,188.35,-122.96,296.00,69.54,71.49,56.78,55.55
56.35,82.44,85.54,56.76,56.98,230.67,21.35,166.93,109.84,374.90,83.67,77.22,70.60,26.23
79.74,126.77,26.85,63.53,66.38,353.43,16.50,151.27,-104.64,179.81,69.48,63.47,29.94,51.62
124.92,205.28,126.78,97.78,53.28,283.76,11.08,134.25,266.03,121.25,60.08,93.35,48.90,54.10
67.22,168.22,118.30,60.03,28.91,259.40,17.43,116.11,192.15,132.00,65.49,68.86,41.41,35.78
153.65,131.55,65.39,51.14,55.58,290.62,14.63,153.71,-763.14,144.96,59.59,65.09,50.15,30.84
95.69,252.27,116.49,51.82,38.59,341.32,12.91,173.12,35.41,137.90,62.78,142.51,72.12,69.73
83.66,210.40,211.37,62.70,76.83,299.01,13.60,137.75,-490.22,270.15,60.18,133.29,78.09,52.52
58.53,215.25,51.81,158.78,93.94,315.22,14.99,147.21,58.62,195.16,62.74,147.49,19.92,34.99
61.36,247.03,16.34,26.05,91.40,465.42,9.95,178.37,159.54,339.83,68.16,58.09,48.61,44.22
118.08,110.43,50.79,52.43,73.76,342.28,15.56,143.19,4.48,175.48,112.70,94.47,45.29,69.46
85.66,161.09,181.85,39.23,56.42,274.38,19.15,171.25,40.43,510.81,57.31,88.48,31.45,17.05
101.75,378.05,54.58,36.69,47.69,278.68,19.58,161.12,-52.43,139.77,56.47,77.91,53.28,58.39
30.33,189.23,49.13,68.40,39.04,271.17,6.77,247.72,-68.93,227.49,55.29,115.63,57.83,45.47
89.53,225.84,85.24,68.28,42.36,422.36,12.64,181.29,-101.06,366.73,60.87,98.23,31.93,41.77
114.77,82.44,84.66,43.99,58.30,453.72,14.98,161.25,156.27,131.64,70.24,49.98,36.74,34.12
79.89,268.62,60.71,81.56,80.74,207.86,11.72,149.94,198.84,200.41,66.02,98.30,24.73,64.42
33.45,193.97,88.64,46.39,47.18,281.15,15.95,176.06,-203.96,186.14,61.93,207.25,26.25,27.58
161.32,198.64,122.44,84.31,63.40,422.71,6.63,247.37,-106.21,174.02,76.69,88.52,95.41,28.99
66.81,152.24,76.07,52.52,79.33,388.04,6.83,241.65,-58.10,523.52,81.37,102.50,43.02,31.19
41.76,168.96,75.18,72.49,86.63,253.92,10.43,127.47,-312.72,210.62,60.86,64.24,36.20,35.46
79.22,82.44,16.32,38.44,55.94,459.99,11.06,182.21,96.74,299.37,64.74,81.63,47.17,35.94
34.33,414.63,118.19,113.65,32.83,175.56,11.20,183.06,172.47,166.23,60.25,84.85,50.69,42.95
110.62,131.20,103.04,88.32,30.24,338.36,11.17,149.80,78.37,219.63,66.73,78.81,41.40,51.34
242.88,212.48,92.50,60.42,43.66,503.94,13.52,167.36,79.96,216.90,58.50,143.64,69.43,80.86
85.25,155.92,234.32,33.49,79.78,373.05,14.52,136.56,328.57,171.43,54.85,92.41,37.47,50.82
113.08,147.53,49.87,31.37,58.67,373.53,10.44,127.65,144.32,152.75,54.34,127.58,30.64,67.75
117.86,205.19,70.78,85.60,98.01,285.45,22.31,194.82,-317.05,284.38,43.66,103.54,62.01,95.26
90.30,223.53,90.40,74.53,50.21,381.83,9.89,249.25,161.99,321.27,70.44,107.15,29.85,25.59
4.16,149.24,169.39,42.52,65.73,192.06,11.46,129.37,-120.31,162.54,57.31,96.32,75.16,59.18
60.03,139.14,101.09,74.59,73.19,273.92,23.41,124.04,21.49,264.47,70.28,105.66,39.95,67.97
127.65,82.44,160.20,53.59,12.74,277.73,11.76,187.41,5.19,366.55,111.62,79.49,35.69,53.54
31.51,300.86,97.38,57.78,38.82,345.58,13.23,137.96,-87.54,241.22,43.66,58.74,35.11,34.32
93.56,115.34,25.75,70.66,37.63,269.63,10.95,173.50,318.00,394.44,66.41,94.58,57.63,64.35
92.84,168.69,81.99,89.66,60.21,304.58,8.61,168.89,546.64,268.43,43.66,97.58,24.10,42.25
84.87,115.29,107.01,79.10,30.16,438.49,11.76,97.32,284.48,477.49,79.02,68.82,27.51,24.71
28.00,313.13,64.78,46.63,52.90,149.12,7.11,137.12,33.95,166.61,65.93,85.22,46.57,86.40
32.28,351.05,96.25,49.15,128.61,292.50,5.69,132.83,113.53,148.50,98.73,77.45,96.75,38.99
92.60,175.41,143.17,60.84,73.32,428.38,10.17,211.47,711.78,332.47,63.01,80.77,64.51,57.87
222.30,271.07,6.95,70.76,79.62,334.05,9.92,174.85,0.66,203.94,62.28,136.36,78.07,65.62
-9.85,202.68,124.80,24.94,53.24,276.35,17.54,147.99,-473.52,193.30,60.77,138.42,100.08,38.32
45.40,200.27,117.46,39.16,60.31,348.28,18.07,138.35,-88.42,194.75,63.57,51.18,37.48,48.23
64.58,129.28,6.28,30.00,81.76,206.29,15.33,174.73,-837.70,260.58,95.16,83.81,32.96,57.10
70.58,171.40,50.07,61.39,59.72,241.23,12.19,107.40,-45.13,239.63,67.81,195.22,63.84,32.09
99.59,174.69,35.00,56.70,54.21,392.54,21.20,118.74,20.62,255.72,43.66,118.05,21.62,42.53
161.99,152.25,55.53,52.92,43.35,408.42,11.72,157.94,252.63,112.56,60.98,67.96,34.33,74.45
203.87,181.86,35.01,38.42,73.04,450.79,15.90,239.67,187.60,251.15,62.69,94.20,38.94,45.92
37.24,183.11,133.29,58.28,86.69,199.75,11.76,212.70,68.71,121.23,59.11,57.59,41.41,57.80
147.45,144.58,61.10,75.45,81.18,468.84,13.22,195.35,277.92,178.68,64.47,86.29,96.29,43.50
75.99,136.87,54.67,99.12,62.26,328.39,20.78,187.50,145.02,216.99,70.84,125.20,24.66,67.34
92.26,187.07,-5.76,116.07,47.90,357.42,14.63,152.22,54.84,332.07,74.30,158.86,47.55,17.13
55.08,134.90,32.57,34.70,24.19,458.46,17.23,157.59,-230.44,466.27,43.66,243.65,83.34,44.58
11.71,284.20,53.26,53.45,48.09,544.86,7.87,150.48,172.94,228.15,66.64,67.94,39.00,38.81
66.89,250.57,41.34,89.30,40.39,676.98,13.20,128.89,328.74,180.43,54.96,71.81,86.69,43.19
158.83,207.21,197.43,46.41,67.42,350.76,12.65,148.21,-82.92,211.65,57.94,80.28,14.92,71.68
56.20,82.44,288.43,57.88,50.20,188.20,17.58,158.50,209.17,160.12,64.91,128.25,95.14,80.33
95.40,200.27,14.00,93.11,60.29,352.93,11.40,111.53,-10.07,160.04,70.92,131.10,85.75,74.62
112.56,82.44,111.59,89.15,47.37,285.28,16.43,132.09,226.33,239.27,65.40,80.67,91.69,64.21
74.93,170.80,18.39,60.66,27.95,292.40,25.97,147.26,174.36,280.96,72.68,70.91,36.59,55.16
49.24,123.82,13.68,99.03,20.01,346.50,13.15,179.07,-301.55,141.29,43.66,77.75,75.03,54.06
147.17,215.44,114.40,71.48,69.09,262.40,9.98,126.31,233.03,206.12,72.69,70.01,40.93,77.70
91.55,430.19,-12.21,73.69,87.84,614.17,24.95,133.35,-263.46,312.28,68.77,76.85,9.48,21.66
105.21,151.77,144.58,65.37,28.86,301.02,6.38,128.18,74.75,290.07,79.32,87.25,35.24,32.23
43.54,134.97,196.56,55.31,83.75,435.67,11.80,189.87,-303.26,273.66,61.15,70.30,25.88,48.75
44.19,194.05,231.72,74.36,50.04,289.02,18.64,169.98,483.90,179.75,57.39,96.09,56.66,49.71
48.03,82.44,50.77,53.17,62.31,295.04,6.52,185.35,214.55,308.47,69.76,152.30,41.15,33.03
99.18,223.49,41.63,84.36,56.78,421.80,11.66,206.13,321.13,135.69,57.00,82.00,141.04,29.30
61.72,132.10,46.23,59.86,49.49,302.31,8.02,164.70,-441.23,141.50,75.37,52.41,59.96,27.18
24.10,125.70,30.94,41.31,74.22,144.14,12.29,150.21,214.07,145.66,57.70,113.83,26.23,95.59
47.14,125.93,127.95,110.98,75.73,354.13,13.65,169.09,322.88,291.62,61.91,76.51,48.83,29.85
125.30,188.61,124.26,74.75,68.94,342.60,19.70,153.39,228.86,127.05,63.08,186.70,111.55,39.33
83.21,143.26,141.08,104.95,53.90,307.56,14.67,155.08,264.52,378.67,62.30,68.55,64.67,27.53
115.97,173.26,86.69,68.25,60.23,327.10,21.38,116.24,-299.73,264.30,62.29,64.11,37.69,40.55
60.89,82.44,51.73,46.94,64.77,330.50,7.51,139.79,45.91,199.47,56.49,110.63,54.26,78.70
88.13,153.37,114.41,60.33,74.66,321.80,7.29,137.37,-198.66,218.91,61.17,133.14,44.67,50.09
80.07,211.64,72.42,54.52,49.62,291.40,20.43,134.30,-821.16,166.00,63.60,101.73,27.02,21.30
90.42,280.09,39.03,51.28,52.19,337.19,12.42,74.71,-280.08,187.14,94.07,93.07,39.57,39.48
69.41,169.92,60.94,29.87,59.88,193.65,6.14,130.77,-269.36,274.36,74.51,113.33,160.23,37.44
43.89,180.76,111.11,44.99,61.64,573.28,8.44,172.85,147.27,236.39,61.02,201.78,50.48,78.49
162.35,288.43,66.22,83.02,66.18,222.55,11.70,133.62,-3.82,257.39,56.15,79.36,27.30,55.08
54.50,263.53,-37.05,51.72,48.74,245.24,6.69,145.70,6.85,196.01,66.97,135.86,33.74,50.55
131.02,82.44,135.62,52.91,48.09,315.33,12.62,165.33,128.11,240.06,59.32,70.16,61.28,62.86
59.16,82.44,189.97,60.28,47.41,253.30,12.04,115.02,513.63,156.54,43.66,210.79,44.94,18.52
251.18,311.95,104.54,58.98,51.37,179.22,12.97,155.92,-559.89,193.46,65.66,57.01,69.46,68.22
64.03,113.36,17.65,50.37,66.67,217.29,17.14,150.28,472.45,219.34,59.35,96.96,22.43,25.81
41.02,335.92,96.46,70.84,48.05,328.11,9.73,155.53,-6.16,245.85,61.67,157.36,28.93,50.56
53.61,134.70,113.23,51.84,51.08,190.27,4.69,149.17,83.13,197.91,67.27,89.82,76.04,22.09
46.35,203.51,26.77,53.07,55.35,221.31,7.86,129.11,-48.13,217.60,63.15,79.63,23.37,25.97
178.67,268.93,94.57,84.18,50.36,384.21,20.87,123.22,-550.40,176.74,64.13,77.32,49.93,27.84
105.99,129.54,85.21,82.56,37.70,222.79,10.19,161.60,-1.33,194.69,63.29,157.80,60.19,37.76
24.68,213.84,173.35,60.07,52.02,184.51,12.32,143.71,177.27,202.99,88.67,70.49,47.46,60.80
78.73,178.76,27.44,33.95,63.27,280.55,8.51,152.80,125.94,166.92,66.30,87.79,87.59,38.45
19.53,132.31,152.31,71.20,64.44,290.11,26.60,194.65,-124.22,165.54,56.67,94.59,44.74,43.28
81.40,115.45,96.68,91.40,54.39,277.51,9.81,165.76,115.62,325.04,66.77,243.68,91.44,47.67
78.70,138.40,55.01,80.72,66.72,319.66,14.38,226.86,-64.78,153.20,69.48,80.14,79.78,33.63
121.42,168.99,116.28,113.58,48.71,302.81,12.47,116.37,62.08,449.83,58.57,57.29,48.13,38.15
95.82,182.51,45.71,80.76,45.13,261.77,12.45,136.40,183.49,172.40,53.62,110.01,69.95,48.26
54.88,145.59,129.93,85.47,46.46,249.17,13.40,139.77,108.18,172.38,64.02,213.60,43.89,36.98
58.13,184.91,162.16,75.74,86.85,391.17,27.48,129.60,230.44,169.99,72.23,78.75,26.70,75.42
144.98,270.19,63.20,164.20,59.19,434.55,9.73,156.39,134.69,273.77,62.89,116.26,45.43,32.72
87.45,211.00,7.02,30.12,51.99,389.94,8.49,216.09,172.33,214.23,72.69,80.00,39.18,77.83
121.38,131.03,15.01,44.99,41.39,177.81,21.97,186.57,75.63,215.53,66.47,209.45,29.41,30.86
126.06,82.44,104.54,39.47,61.03,289.25,5.50,145.26,-86.01,156.79,56.66,95.00,52.97,56.44
99.15,135.60,91.26,80.51,33.74,266.31,14.82,118.39,-18.49,218.83,66.69,108.31,49.19,47.72
67.82,228.50,155.73,90.87,37.47,180.34,18.54,149.57,-33.15,351.91,71.34,116.22,74.52,35.28
100.09,462.99,53.81,69.94,53.08,274.73,26.02,149.00,290.98,221.24,43.66,175.14,51.34,53.71
142.51,127.21,171.83,37.75,108.59,439.91,14.52,174.07,19.95,240.71,43.66,190.13,52.71,47.59
57.32,137.95,44.28,102.21,75.00,242.44,14.45,188.40,79.97,158.15,121.94,85.37,24.48,28.39
74.43,203.45,-5.87,69.46,68.82,499.94,23.91,111.45,-238.84,185.62,59.64,97.56,24.04,60.08
62.70,270.61,31.58,96.79,39.73,243.64,13.41,187.07,91.52,280.81,61.73,86.64,24.21,93.12
27.43,123.17,69.40,76.44,43.37,442.79,18.12,129.37,-113.33,195.53,65.68,101.72,88.61,50.93
82.96,185.54,108.61,57.78,75.63,464.03,19.55,170.47,411.15,264.45,66.01,57.56,15.14,25.77
53.21,488.03,28.46,38.74,49.10,549.77,19.39,131.50,-149.32,196.81,64.78,98.32,73.39,37.65
135.28,287.86,98.58,78.43,31.21,468.39,12.22,190.26,-235.81,240.64,59.16,143.82,23.78,59.83
145.09,337.05,105.28,68.03,76.51,323.94,14.57,147.35,-163.63,184.09,58.19,108.53,88.32,70.56
52.90,176.59,44.96,30.72,41.78,271.98,17.39,149.42,227.27,425.66,62.16,102.56,27.21,38.82
183.07,302.12,-35.99,57.38,47.85,293.77,11.15,125.83,-91.31,276.41,62.39,79.14,75.01,21.38
88.05,289.70,94.25,69.99,37.37,305.00,16.51,120.92,7.82,183.51,60.21,89.46,59.61,56.95
79.49,417.31,7.48,59.32,33.89,298.76,12.62,130.48,-337.09,226.06,79.75,72.95,46.23,58.91
131.78,442.19,112.33,39.68,92.20,247.65,11.43,166.92,-90.66,175.76,65.70,63.68,44.17,33.59
265.11,201.11,44.70,90.72,56.85,340.91,14.31,190.03,-14.72,326.87,74.31,101.91,46.46,62.27
172.46,163.83,15.31,55.97,69.14,187.16,20.43,171.94,2.99,143.13,70.00,187.08,74.47,46.71
166.11,241.43,99.19,62.89,87.17,509.67,9.73,110.49,-708.07,142.02,43.66,52.00,152.19,26.57
1.58,168.77,169.93,66.24,38.59,269.17,12.22,160.03,-325.59,231.10,60.68,77.83,45.44,57.63
122.31,180.79,85.15,63.55,77.38,156.03,12.26,159.23,-84.79,484.17,95.34,82.95,41.46,66.32
97.95,241.21,63.17,49.40,61.82,248.34,15.26,140.01,28.52,230.44,56.83,42.04,37.28,70.01
130.19,225.77,-27.53,61.03,48.50,255.27,21.24,147.30,-132.73,212.58,65.27,132.60,53.10,50.13
132.02,300.57,96.89,58.48,39.63,273.02,12.26,150.38,-3.75,220.96,62.23,65.58,87.49,48.13
93.57,167.27,61.93,37.24,47.35,334.61,10.29,186.31,236.92,262.48,57.96,76.44,43.15,30.26
84.16,82.44,-47.73,29.91,52.21,310.21,22.37,131.24,-42.40,148.17,64.34,78.70,79.91,45.08
111.88,280.27,666.05,41.08,73.04,285.59,7.51,218.35,31.62,171.21,76.72,139.70,56.79,40.80
81.82,206.42,120.83,43.86,65.51,491.96,10.45,128.31,144.55,230.22,67.53,134.98,104.37,29.15
100.47,82.44,30.58,44.97,50.46,387.56,14.34,155.37,-310.06,332.29,58.43,65.78,53.22,34.98
86.77,203.78,60.46,51.64,36.17,282.01,9.00,111.28,-452.61,352.79,63.75,126.77,46.87,31.42
95.60,223.49,-32.12,53.59,61.90,506.58,9.59,166.26,99.81,141.41,64.63,96.60,59.16,58.90
183.26,410.68,72.54,72.02,121.67,300.93,17.80,115.44,-206.61,197.55,76.05,81.30,33.05,60.42
122.57,118.62,133.54,46.05,73.47,260.05,12.28,162.02,-4.71,321.96,55.43,80.33,62.53,52.32
55.92,296.49,107.42,83.55,45.62,231.82,18.22,183.97,-567.49,215.43,68.91,102.58,15.00,53.32
57.51,207.32,20.96,152.39,53.33,226.17,24.43,185.85,-120.10,169.15,70.43,154.86,47.76,53.28
159.11,200.75,-7.04,52.31,85.94,245.49,8.01,137.14,102.83,165.36,85.79,56.08,17.02,45.92
86.64,207.35,51.40,72.38,87.59,343.24,13.49,197.08,-240.98,225.78,43.66,154.76,33.08,57.96
116.00,122.74,47.55,67.47,53.46,162.80,21.95,116.29,-161.05,159.45,69.97,89.99,58.41,44.44
56.67,619.60,41.55,34.65,108.90,261.76,6.35,116.62,87.73,206.86,62.69,83.71,77.17,36.65
75.20,134.77,79.45,51.06,53.24,246.01,13.93,107.98,134.14,252.41,58.81,139.01,34.62,43.87
96.93,148.57,23.90,86.94,54.88,320.43,19.06,138.35,-433.83,169.70,67.91,156.17,71.65,50.78
71.79,284.53,34.57,73.00,52.03,327.12,14.23,144.18,93.41,193.30,62.74,83.02,40.05,37.45
105.09,197.16,76.98,36.09,54.10,395.35,16.39,126.35,182.23,164.79,62.44,82.03,36.46,47.43
27.74,209.87,69.46,27.60,21.18,305.29,13.40,137.72,30.66,199.48,57.80,435.12,52.27,52.65
77.51,227.97,77.02,50.59,82.98,429.34,15.77,143.18,102.79,161.26,56.74,190.80,52.65,38.01
40.81,149.05,74.08,54.15,98.23,620.84,11.99,192.48,3.23,166.46,59.84,133.98,23.36,59.49
75.18,157.55,183.62,48.37,66.52,393.99,6.78,135.38,-276.52,246.40,53.95,113.91,56.40,43.91
128.03,109.07,213.58,43.36,86.71,372.30,12.53,156.54,312.48,141.93,63.67,77.84,53.05,64.50
92.77,133.36,116.29,42.26,65.50,363.18,9.70,138.74,186.35,240.03,43.66,89.92,55.60,34.73
78.98,221.33,175.12,83.78,84.27,286.31,11.90,96.99,-40.40,235.14,70.30,110.59,92.27,45.31
84.98,344.68,1.54,70.21,49.01,283.77,9.67,113.46,188.55,192.71,69.19,74.70,29.47,35.18
92.69,82.44,76.99,53.64,5.95,149.87,4.16,181.92,-223.96,147.92,55.86,58.51,26.25,27.10
35.29,140.53,71.33,48.45,75.81,204.01,22.46,183.98,-8.11,156.94,60.50,79.59,47.20,47.81
119.78,207.06,27.13,88.58,31.23,345.10,28.85,130.69,-5.04,216.10,61.43,59.85,62.16,31.43
137.16,190.36,174.04,29.70,51.48,344.97,8.73,133.95,410.38,212.66,59.41,71.86,37.59,31.49
120.94,194.89,161.31,49.48,34.31,154.70,12.15,163.71,334.33,143.59,70.04,90.33,51.52,82.75
40.43,190.55,57.79,145.97,57.76,397.96,5.09,137.67,-325.67,179.19,86.02,66.64,66.54,41.74
56.00,131.42,99.02,86.52,82.14,330.90,21.67,218.28,-260.13,143.37,64.93,120.88,18.63,58.19
120.47,183.53,117.36,36.33,54.36,279.73,9.72,177.18,87.54,280.96,64.20,96.32,93.25,39.12
116.16,317.61,26.49,53.93,37.48,275.93,21.88,166.71,-181.68,163.88,59.47,222.94,44.74,66.47
88.64,172.30,112.73,79.78,76.57,184.22,16.57,240.17,-60.66,179.76,44.13,129.13,43.71,39.38
168.93,202.31,53.59,87.28,77.24,214.18,13.57,149.27,288.70,143.89,72.48,87.08,19.32,37.98
126.71,181.73,59.56,65.07,64.58,306.99,8.24,197.86,-3.49,275.63,89.10,137.65,46.29,19.69
99.07,109.28,5.45,45.52,88.86,237.61,14.64,144.60,165.05,410.22,67.93,97.78,39.40,38.40
110.74,311.55,152.23,76.55,5.66,476.52,5.69,158.96,185.14,226.58,46.57,95.33,13.78,77.29
50.64,269.90,95.24,78.67,84.20,199.70,14.02,150.11,5.70,240.42,143.35,52.07,36.05,59.78
45.79,342.49,48.67,56.22,76.78,162.27,22.13,104.54,160.47,204.98,56.71,80.03,55.01,53.82
170.66,114.45,41.12,68.56,31.75,171.17,14.00,160.16,-221.88,295.62,59.13,88.26,67.08,76.14
77.25,177.87,23.51,130.33,99.39,279.36,13.95,144.69,13.45,124.35,62.95,146.61,63.83,58.41
74.16,116.50,101.94,98.33,30.92,219.59,12.34,163.89,176.30,380.93,59.75,130.94,40.41,32.41
42.99,146.39,135.84,76.28,55.48,248.90,21.29,126.27,-98.14,224.12,71.45,52.95,41.88,62.21
59.34,135.06,4.60,34.26,60.90,250.27,15.39,154.99,-429.62,265.68,67.63,93.48,31.33,69.29
45.23,218.51,36.24,55.08,95.05,315.62,10.33,130.97,-262.23,174.06,62.57,108.13,69.89,50.09
119.24,150.30,70.97,101.34,75.78,455.86,13.51,134.49,94.94,192.47,69.09,94.19,86.09,39.75
135.69,137.35,66.14,83.46,54.82,426.38,12.57,141.39,-51.16,147.79,57.77,97.54,122.03,17.83
70.90,146.71,39.97,96.66,40.69,465.76,16.77,136.70,-33.55,293.78,62.47,78.05,33.34,15.28
54.28,223.50,169.91,52.48,42.52,402.28,10.54,173.65,96.99,194.11,69.97,103.20,46.43,53.52
169.04,493.92,20.92,99.48,23.21,279.61,8.43,188.17,81.00,224.84,56.88,84.12,23.37,39.45
110.33,82.44,164.72,90.40,79.55,227.88,6.37,134.71,-231.19,171.58,78.61,145.37,27.42,55.54
196.63,152.31,-35.22,56.58,118.38,253.85,12.35,138.28,131.92,174.12,61.84,184.80,51.81,55.93
23.84,147.77,82.83,41.48,88.89,284.15,8.32,153.12,255.76,322.47,66.29,47.67,51.50,83.46
112.71,107.27,233.24,68.57,47.43,302.38,16.80,196.85,323.93,156.13,71.89,105.31,71.15,39.46
68.30,149.11,173.25,78.46,63.73,288.29,8.64,168.16,-100.51,150.42,79.51,210.19,38.18,26.21
187.65,123.80,78.52,59.64,58.84,378.40,7.79,130.67,89.92,406.78,43.66,134.85,13.78,41.35
264.80,115.26,79.87,51.27,56.24,236.08,13.94,169.73,191.31,127.97,101.44,77.48,50.20,61.79
78.11,118.34,38.23,22.48,46.56,481.07,13.18,150.79,301.53,241.75,85.28,62.38,28.07,53.76
125.11,226.21,55.46,52.23,80.77,341.91,19.68,128.73,-385.60,148.16,73.83,131.48,43.56,37.57
141.83,133.41,103.15,45.78,38.67,498.35,15.02,143.80,-155.56,272.08,61.39,221.79,24.98,46.00
33.97,326.81,-36.58,50.21,46.06,563.59,9.86,111.78,103.83,219.83,63.34,75.03,60.07,38.15
176.66,197.59,10.63,72.27,48.66,225.52,9.45,172.89,5.98,226.72,75.10,167.53,21.13,58.20
81.49,319.86,33.04,44.13,18.68,635.32,12.67,114.43,-205.90,240.66,68.80,64.57,44.72,19.89
103.40,141.58,10.76,42.75,65.36,453.92,21.07,152.83,74.75,232.54,56.75,108.79,46.53,46.43
-21.27,144.74,88.66,57.17,56.59,200.00,15.54,177.63,-310.60,148.52,58.98,93.60,122.47,59.10
101.71,152.39,56.31,132.22,44.81,230.52,14.75,148.89,2.31,198.19,56.59,85.21,74.32,44.86
108.58,231.24,256.65,62.98,29.85,242.95,12.16,149.06,4.25,108.31,75.80,95.38,19.06,41.60
122.73,261.74,82.61,70.30,68.53,443.02,16.66,119.83,375.78,129.30,60.84,164.00,70.37,32.63
82.82,138.47,22.90,78.35,60.91,217.78,15.38,151.19,205.08,198.42,62.74,84.09,66.53,58.11
76.16,120.73,13.39,83.23,35.18,322.82,11.54,111.26,492.52,177.73,65.46,110.08,55.11,45.99
109.74,324.05,75.37,61.33,79.00,338.50,14.12,270.23,392.30,196.68,43.66,81.24,45.66,40.21
81.50,128.68,81.56,67.55,42.41,238.95,11.91,109.21,444.19,241.48,59.90,84.91,40.71,67.68
12.91,216.47,91.74,81.99,66.43,236.45,13.33,135.88,0.53,130.80,68.78,98.07,46.76,30.68
125.99,277.87,63.74,67.96,59.02,210.49,5.63,113.67,62.06,493.32,79.73,60.94,40.33,59.09
71.03,185.36,101.55,65.65,20.19,399.38,15.62,124.26,386.98,209.46,61.56,92.67,39.68,70.54
75.01,223.75,22.19,83.56,93.53,376.07,10.35,203.24,208.20,200.38,64.27,71.75,70.72,31.33
35.15,197.59,63.21,71.94,37.13,417.40,14.88,174.79,167.26,364.10,69.18,151.60,37.45,51.29
126.22,131.97,146.78,63.73,83.79,383.81,5.14,110.12,170.66,147.00,60.74,75.54,85.92,68.60
88.11,149.21,61.06,97.06,45.59,300.67,15.01,103.16,-229.86,267.34,59.33,86.28,114.40,14.62
53.67,351.68,49.42,52.20,72.54,218.90,13.14,136.89,-58.83,174.56,62.49,48.29,224.85,60.99
149.33,219.75,105.95,31.59,59.10,347.15,11.19,179.50,-181.17,257.49,43.66,74.32,58.63,48.43
89.87,176.68,115.64,53.90,60.58,216.71,8.48,159.75,132.97,165.10,76.31,108.36,42.70,40.51
199.64,130.48,80.24,44.73,86.43,326.47,8.39,160.64,-102.96,162.33,83.46,98.68,91.12,97.68
104.00,232.19,138.20,60.15,65.18,291.29,20.60,194.44,41.83,178.81,60.51,81.44,32.37,53.93
133.10,211.73,17.09,88.82,60.41,229.06,15.00,164.58,113.43,130.16,66.08,56.96,11.27,48.52
106.06,82.44,53.07,43.05,33.85,398.90,17.78,138.94,158.01,217.96,57.90,64.96,57.72,67.30
149.92,140.70,73.75,48.24,36.83,192.07,18.97,171.08,-437.37,156.56,61.95,68.90,41.45,65.25
123.27,293.89,81.90,57.33,59.91,373.30,14.76,138.81,129.94,214.04,62.36,64.29,64.05,50.45
117.71,229.68,54.88,88.01,42.74,252.27,10.04,160.57,61.87,327.43,61.10,121.99,41.40,36.21
103.07,220.27,116.12,52.28,80.92,463.12,12.66,140.33,-57.80,117.27,66.89,86.28,49.33,36.89
19.03,249.31,32.64,49.50,135.05,200.77,26.31,139.26,-226.71,273.51,67.27,92.12,46.72,36.95
152.71,145.81,158.84,77.54,97.45,369.45,9.53,216.60,105.26,168.77,43.66,83.13,31.94,59.98
61.85,134.37,87.00,70.67,72.60,366.43,20.81,114.48,56.98,202.93,85.42,65.13,20.73,67.85
41.97,356.33,79.07,49.93,30.12,272.78,13.58,215.02,-28.72,173.08,73.71,85.50,35.06,25.82
64.05,157.63,105.41,67.70,42.18,289.65,14.00,191.93,53.54,120.61,63.82,96.48,17.63,43.81
120.12,147.66,104.58,84.50,85.38,351.30,9.31,142.29,34.56,231.52,57.36,139.14,47.97,65.44
81.39,161.69,7.35,68.59,31.94,379.50,11.83,209.23,82.34,161.88,60.55,53.30,30.25,51.62
120.61,200.87,-16.81,39.67,67.85,447.20,19.71,182.65,186.82,285.27,65.54,88.90,41.17,36.22
64.59,206.67,5.77,43.96,42.79,266.58,10.32,95.57,-147.22,177.23,77.93,103.10,49.80,97.87
79.49,125.91,137.31,69.16,62.74,323.35,6.99,199.42,-28.54,495.73,74.95,44.49,106.89,59.19
119.12,129.22,42.90,45.62,30.00,284.17,13.96,206.01,-674.15,148.65,43.66,152.62,24.59,39.85
49.77,130.57,121.33,92.11,70.60,364.01,16.32,107.29,20.10,572.24,59.48,172.17,61.27,57.10
106.14,123.05,242.97,54.94,23.60,498.24,9.86,133.24,-504.10,250.66,67.06,77.37,45.63,71.87
149.57,134.35,152.92,58.15,68.98,258.00,4.99,134.76,-174.71,272.62,68.49,226.83,51.83,51.42
49.57,190.54,72.90,31.73,82.28,221.96,18.81,175.54,-567.34,169.38,59.85,63.88,52.00,69.63
20.96,121.37,38.80,57.08,54.20,281.68,24.21,174.96,9.94,180.35,98.00,87.12,51.36,56.99
