AMZN,ALL,CBOE,COP,CVX,GS,IBKR,JPM,LLY,MET,PGR,SFM,TAC,XOM
-43.51,176.14,90.58,97.31,114.11,266.14,10.58,119.44,172.07,122.92,85.16,32.37,82.19,81.20
41.84,230.09,135.69,53.34,38.62,355.18,13.28,121.96,-155.06,189.34,63.69,43.14,80.47,32.42
-12.44,324.33,80.11,88.41,86.20,256.02,20.97,103.46,81.20,151.96,64.86,55.49,88.97,44.73
12.42,111.91,53.29,54.19,100.49,240.73,15.82,133.08,115.54,315.10,58.45,67.87,80.02,48.01
31.64,442.89,-2.41,62.60,48.20,175.49,10.78,155.36,-236.80,324.72,58.20,39.03,53.46,52.07
20.40,347.01,57.76,73.69,41.13,313.65,6.44,160.92,162.43,291.70,56.87,70.64,14.63,34.02
51.82,196.13,64.21,75.24,33.20,255.20,9.03,145.80,-6.82,316.55,59.29,35.14,101.81,136.51
-15.08,223.62,32.57,31.66,32.85,264.80,20.34,128.93,-38.50,180.32,58.72,68.37,62.37,79.35
-24.20,203.55,20.88,32.22,109.36,187.14,8.80,140.53,50.59,268.22,60.13,49.09,72.60,76.07
13.08,222.07,142.05,99.29,67.24,366.55,14.76,159.19,95.52,270.98,64.19,38.22,21.59,52.76
-7.59,186.82,26.80,69.47,95.28,266.70,20.43,154.19,-117.92,159.31,61.58,61.79,37.52,34.80
-8.19,172.30,8.01,44.27,48.05,308.85,11.55,188.35,-608.70,296.00,69.54,71.99,134.73,55.55
61.44,82.44,48.24,56.76,56.98,230.67,21.35,166.93,-392.29,374.90,83.67,31.33,28.58,26.23
-23.02,126.77,48.18,63.53,66.38,353.43,16.50,151.27,58.97,179.81,69.48,63.53,94.21,51.62
10.57,205.28,26.92,97.78,53.28,283.76,11.08,134.25,373.90,121.25,60.08,64.53,154.40,54.10
17.99,168.22,24.26,60.03,28.91,259.40,17.43,116.11,423.87,132.00,65.49,56.05,67.54,35.78
1.88,131.55,-26.77,51.14,55.58,290.62,14.63,153.71,10.60,144.96,59.59,73.83,113.69,30.84
-2.95,252.27,-40.99,51.82,38.59,341.32,12.91,173.12,63.61,137.90,62.78,84.20,33.32,69.73
68.98,210.40,57.19,62.70,76.83,299.01,13.60,137.75,60.20,270.15,60.18,24.67,79.06,52.52
-9.57,215.25,69.93,158.78,93.94,315.22,14.99,147.21,214.06,195.16,62.74,22.37,103.51,34.99
6.02,247.03,85.59,26.05,91.40,465.42,9.95,178.37,-22.35,339.83,68.16,69.71,35.67,44.22
19.15,110.43,122.67,52.43,73.76,342.28,15.56,143.19,-188.89,175.48,112.70,28.05,-16.40,69.46
92.77,161.09,29.17,39.23,56.42,274.38,19.15,171.25,168.11,510.81,57.31,44.02,144.59,17.05
-30.00,378.05,127.11,36.69,47.69,278.68,19.58,161.12,112.48,139.77,56.47,53.95,41.10,58.39
6.38,189.23,-6.11,68.40,39.04,271.17,6.77,247.72,4.75,227.49,55.29,87.62,35.02,45.47
1.42,225.84,169.21,68.28,42.36,422.36,12.64,181.29,10.24,366.73,60.87,19.64,99.38,41.77
-16.09,82.44,160.94,43.99,58.30,453.72,14.98,161.25,-144.84,131.64,70.24,82.78,60.79,34.12
-17.02,268.62,-29.56,81.56,80.74,207.86,11.72,149.94,-25.07,200.41,66.02,41.79,106.47,64.42
-1.85,193.97,36.19,46.39,47.18,281.15,15.95,176.06,-488.19,186.14,61.93,39.25,114.29,27.58
90.22,198.64,-10.71,84.31,63.40,422.71,6.63,247.37,-78.63,174.02,76.69,35.87,35.21,28.99
-4.34,152.24,90.08,52.52,79.33,388.04,6.83,241.65,23.10,523.52,81.37,53.82,68.41,31.19
36.86,168.96,54.86,72.49,86.63,253.92,10.43,127.47,-232.68,210.62,60.86,29.75,112.54,35.46
-11.19,82.44,2.83,38.44,55.94,459.99,11.06,182.21,-42.38,299.37,64.74,96.04,53.14,35.94
-37.20,414.63,4.65,113.65,32.83,175.56,11.20,183.06,-71.19,166.23,60.25,43.76,28.29,42.95
21.35,131.20,-6.01,88.32,30.24,338.36,11.17,149.80,-395.52,219.63,66.73,59.85,139.21,51.34
15.71,212.48,53.33,60.42,43.66,503.94,13.52,167.36,-583.86,216.90,58.50,34.64,33.56,80.86
4.12,155.92,83.02,33.49,79.78,373.05,14.52,136.56,252.45,171.43,54.85,116.97,60.63,50.82
-13.44,147.53,94.94,31.37,58.67,373.53,10.44,127.65,-93.12,152.75,54.34,127.63,54.10,67.75
-16.14,205.19,42.51,85.60,98.01,285.45,22.31,194.82,-429.72,284.38,43.66,40.03,75.11,95.26
3.71,223.53,71.85,74.53,50.21,381.83,9.89,249.25,137.60,321.27,70.44,39.37,86.58,25.59
105.81,149.24,5.08,42.52,65.73,192.06,11.46,129.37,468.49,162.54,57.31,63.71,187.69,59.18
50.61,139.14,23.86,74.59,73.19,273.92,23.41,124.04,144.54,264.47,70.28,116.54,80.98,67.97
18.75,82.44,41.41,53.59,12.74,277.73,11.76,187.41,-143.13,366.55,111.62,49.72,80.86,53.54
12.99,300.86,33.18,57.78,38.82,345.58,13.23,137.96,-570.40,241.22,43.66,29.78,114.92,34.32
36.55,115.34,27.53,70.66,37.63,269.63,10.95,173.50,57.95,394.44,66.41,47.67,16.27,64.35
-8.84,168.69,39.90,89.66,60.21,304.58,8.61,168.89,-97.00,268.43,43.66,50.70,102.37,42.25
-9.65,115.29,87.97,79.10,30.16,438.49,11.76,97.32,8.42,477.49,79.02,48.32,37.66,24.71
-0.21,313.13,43.35,46.63,52.90,149.12,7.11,137.12,-74.50,166.61,65.93,45.86,124.09,86.40
62.36,351.05,-10.73,49.15,128.61,292.50,5.69,132.83,375.67,148.50,98.73,96.73,102.76,38.99
5.02,175.41,26.83,60.84,73.32,428.38,10.17,211.47,1.96,332.47,63.01,60.52,78.21,57.87
-14.81,271.07,-1.85,70.76,79.62,334.05,9.92,174.85,-333.59,203.94,62.28,26.38,68.80,65.62
-10.04,202.68,46.48,24.94,53.24,276.35,17.54,147.99,218.54,193.30,60.77,85.87,-4.10,38.32
24.30,200.27,8.10,39.16,60.31,348.28,18.07,138.35,67.74,194.75,63.57,29.78,65.08,48.23
33.64,129.28,81.27,30.00,81.76,206.29,15.33,174.73,-159.92,260.58,95.16,62.03,84.67,57.10
60.76,171.40,39.28,61.39,59.72,241.23,12.19,107.40,-51.28,239.63,67.81,43.03,58.51,32.09
-0.77,174.69,15.60,56.70,54.21,392.54,21.20,118.74,-217.89,255.72,43.66,47.45,19.92,42.53
-25.80,152.25,64.43,52.92,43.35,408.42,11.72,157.94,75.57,112.56,60.98,54.25,136.82,74.45
-0.23,181.86,7.32,38.42,73.04,450.79,15.90,239.67,-70.10,251.15,62.69,32.46,107.17,45.92
-21.31,183.11,99.89,58.28,86.69,199.75,11.76,212.70,-523.12,121.23,59.11,35.83,203.04,57.80
30.87,144.58,24.39,75.45,81.18,468.84,13.22,195.35,-407.58,178.68,64.47,92.61,100.08,43.50
23.87,136.87,41.74,99.12,62.26,328.39,20.78,187.50,231.39,216.99,70.84,50.50,125.56,67.34
1.36,187.07,34.12,116.07,47.90,357.42,14.63,152.22,-109.88,332.07,74.30,48.59,121.48,17.13
99.60,134.90,110.40,34.70,24.19,458.46,17.23,157.59,14.08,466.27,43.66,48.23,68.05,44.58
-13.29,284.20,8.03,53.45,48.09,544.86,7.87,150.48,-13.48,228.15,66.64,36.66,100.10,38.81
54.14,250.57,-6.29,89.30,40.39,676.98,13.20,128.89,277.12,180.43,54.96,56.88,110.62,43.19
-23.35,207.21,45.29,46.41,67.42,350.76,12.65,148.21,133.10,211.65,57.94,41.93,62.88,71.68
-0.38,82.44,36.07,57.88,50.20,188.20,17.58,158.50,-24.13,160.12,64.91,76.65,89.73,80.33
-19.64,200.27,58.49,93.11,60.29,352.93,11.40,111.53,-304.99,160.04,70.92,31.36,122.31,74.62
-21.13,82.44,59.85,89.15,47.37,285.28,16.43,132.09,163.98,239.27,65.40,54.31,95.22,64.21
-24.03,170.80,122.56,60.66,27.95,292.40,25.97,147.26,93.47,280.96,72.68,42.15,101.60,55.16
-22.46,123.82,37.16,99.03,20.01,346.50,13.15,179.07,-3.89,141.29,43.66,64.67,81.55,54.06
13.57,215.44,28.79,71.48,69.09,262.40,9.98,126.31,145.66,206.12,72.69,31.25,34.83,77.70
127.66,430.19,31.49,73.69,87.84,614.17,24.95,133.35,-445.26,312.28,68.77,55.04,99.38,21.66
-11.82,151.77,49.19,65.37,28.86,301.02,6.38,128.18,-253.95,290.07,79.32,96.15,127.86,32.23
-53.09,134.97,136.76,55.31,83.75,435.67,11.80,189.87,54.53,273.66,61.15,116.20,131.70,48.75
45.74,194.05,75.34,74.36,50.04,289.02,18.64,169.98,-40.47,179.75,57.39,67.24,37.13,49.71
15.69,82.44,44.81,53.17,62.31,295.04,6.52,185.35,-269.27,308.47,69.76,7.93,103.33,33.03
49.98,223.49,62.06,84.36,56.78,421.80,11.66,206.13,-135.47,135.69,57.00,82.04,35.98,29.30
-29.06,132.10,28.22,59.86,49.49,302.31,8.02,164.70,-6.20,141.50,75.37,17.51,153.41,27.18
9.34,125.70,52.08,41.31,74.22,144.14,12.29,150.21,-120.73,145.66,57.70,140.48,143.02,95.59
58.57,125.93,101.71,110.98,75.73,354.13,13.65,169.09,47.25,291.62,61.91,50.27,53.68,29.85
34.34,188.61,-5.58,74.75,68.94,342.60,19.70,153.39,-124.95,127.05,63.08,30.85,103.23,39.33
-41.69,143.26,73.44,104.95,53.90,307.56,14.67,155.08,-8.46,378.67,62.30,47.23,86.64,27.53
-3.64,173.26,61.24,68.25,60.23,327.10,21.38,116.24,-275.48,264.30,62.29,22.91,101.28,40.55
2.20,82.44,10.37,46.94,64.77,330.50,7.51,139.79,155.77,199.47,56.49,46.36,76.67,78.70
-0.07,153.37,64.27,60.33,74.66,321.80,7.29,137.37,-49.51,218.91,61.17,55.62,101.41,50.09
18.35,211.64,12.13,54.52,49.62,291.40,20.43,134.30,277.88,166.00,63.60,91.39,63.61,21.30
12.76,280.09,-5.93,51.28,52.19,337.19,12.42,74.71,-274.27,187.14,94.07,62.36,45.06,39.48
0.16,169.92,14.77,29.87,59.88,193.65,6.14,130.77,-524.83,274.36,74.51,64.33,101.71,37.44
19.84,180.76,-56.64,44.99,61.64,573.28,8.44,172.85,4.00,236.39,61.02,30.23,176.62,78.49
8.84,288.43,8.96,83.02,66.18,222.55,11.70,133.62,-55.22,257.39,56.15,49.03,77.42,55.08
-4.62,263.53,-32.54,51.72,48.74,245.24,6.69,145.70,244.78,196.01,66.97,51.78,91.42,50.55
21.60,82.44,0.12,52.91,48.09,315.33,12.62,165.33,-166.84,240.06,59.32,58.09,-11.41,62.86
-0.50,82.44,11.93,60.28,47.41,253.30,12.04,115.02,-262.08,156.54,43.66,84.60,81.44,18.52
50.19,311.95,31.15,58.98,51.37,179.22,12.97,155.92,-477.50,193.46,65.66,31.98,94.23,68.22
-46.99,113.36,63.34,50.37,66.67,217.29,17.14,150.28,35.18,219.34,59.35,36.02,72.80,25.81
-12.75,335.92,62.22,70.84,48.05,328.11,9.73,155.53,149.25,245.85,61.67,43.56,85.55,50.56
-4.59,134.70,75.94,51.84,51.08,190.27,4.69,149.17,-108.81,197.91,67.27,175.01,162.40,22.09
56.56,203.51,22.16,53.07,55.35,221.31,7.86,129.11,6.81,217.60,63.15,45.45,66.02,25.97
18.68,268.93,54.73,84.18,50.36,384.21,20.87,123.22,25.27,176.74,64.13,137.79,103.94,27.84
-39.93,129.54,7.05,82.56,37.70,222.79,10.19,161.60,120.52,194.69,63.29,51.09,16.15,37.76
-32.61,213.84,-62.01,60.07,52.02,184.51,12.32,143.71,-661.45,202.99,88.67,57.50,78.30,60.80
-47.56,178.76,5.65,33.95,63.27,280.55,8.51,152.80,-47.79,166.92,66.30,53.85,69.86,38.45
-44.99,132.31,31.31,71.20,64.44,290.11,26.60,194.65,-139.02,165.54,56.67,43.43,224.91,43.28
-49.62,115.45,24.09,91.40,54.39,277.51,9.81,165.76,-310.68,325.04,66.77,44.45,73.70,47.67
-1.29,138.40,48.58,80.72,66.72,319.66,14.38,226.86,-272.49,153.20,69.48,26.99,112.39,33.63
-47.84,168.99,60.05,113.58,48.71,302.81,12.47,116.37,-173.43,449.83,58.57,108.37,33.11,38.15
66.65,182.51,92.34,80.76,45.13,261.77,12.45,136.40,-11.70,172.40,53.62,40.46,117.95,48.26
-46.86,145.59,87.31,85.47,46.46,249.17,13.40,139.77,-67.53,172.38,64.02,61.75,77.82,36.98
-1.28,184.91,38.35,75.74,86.85,391.17,27.48,129.60,13.13,169.99,72.23,31.62,65.78,75.42
16.83,270.19,138.63,164.20,59.19,434.55,9.73,156.39,252.53,273.77,62.89,125.54,85.41,32.72
-12.23,211.00,-58.22,30.12,51.99,389.94,8.49,216.09,-203.55,214.23,72.69,68.17,142.98,77.83
-16.18,131.03,194.78,44.99,41.39,177.81,21.97,186.57,-355.69,215.53,66.47,30.69,87.47,30.86
65.56,82.44,124.89,39.47,61.03,289.25,5.50,145.26,-428.87,156.79,56.66,26.88,74.25,56.44
0.09,135.60,107.20,80.51,33.74,266.31,14.82,118.39,-185.27,218.83,66.69,46.23,42.59,47.72
-16.96,228.50,-37.66,90.87,37.47,180.34,18.54,149.57,-183.84,351.91,71.34,81.21,106.16,35.28
80.77,462.99,27.08,69.94,53.08,274.73,26.02,149.00,-79.17,221.24,43.66,126.01,14.44,53.71
24.20,127.21,-48.37,37.75,108.59,439.91,14.52,174.07,16.63,240.71,43.66,42.27,88.59,47.59
8.61,137.95,93.91,102.21,75.00,242.44,14.45,188.40,66.15,158.15,121.94,52.01,115.32,28.39
7.88,203.45,-9.31,69.46,68.82,499.94,23.91,111.45,-64.28,185.62,59.64,34.92,-13.23,60.08
11.13,270.61,-8.04,96.79,39.73,243.64,13.41,187.07,-66.37,280.81,61.73,75.90,200.55,93.12
-74.66,123.17,85.34,76.44,43.37,442.79,18.12,129.37,-60.54,195.53,65.68,48.13,199.11,50.93
-45.50,185.54,54.36,57.78,75.63,464.03,19.55,170.47,-247.20,264.45,66.01,26.78,2.05,25.77
-6.55,488.03,23.78,38.74,49.10,549.77,19.39,131.50,-73.30,196.81,64.78,47.39,26.67,37.65
-16.14,287.86,34.61,78.43,31.21,468.39,12.22,190.26,-330.02,240.64,59.16,44.82,39.83,59.83
20.53,337.05,66.18,68.03,76.51,323.94,14.57,147.35,-92.31,184.09,58.19,32.31,116.21,70.56
-2.59,176.59,-16.94,30.72,41.78,271.98,17.39,149.42,-566.39,425.66,62.16,42.82,11.39,38.82
-22.65,302.12,40.62,57.38,47.85,293.77,11.15,125.83,62.20,276.41,62.39,82.41,-11.00,21.38
-28.92,289.70,87.69,69.99,37.37,305.00,16.51,120.92,188.79,183.51,60.21,47.79,37.79,56.95
-72.60,417.31,13.94,59.32,33.89,298.76,12.62,130.48,176.02,226.06,79.75,37.41,173.72,58.91
-4.13,442.19,100.18,39.68,92.20,247.65,11.43,166.92,154.81,175.76,65.70,38.88,153.40,33.59
31.59,201.11,69.31,90.72,56.85,340.91,14.31,190.03,-74.57,326.87,74.31,74.45,113.88,62.27
37.21,163.83,21.74,55.97,69.14,187.16,20.43,171.94,57.84,143.13,70.00,52.18,98.15,46.71
22.43,241.43,-17.24,62.89,87.17,509.67,9.73,110.49,-24.64,142.02,43.66,69.85,133.56,26.57
62.89,168.77,52.80,66.24,38.59,269.17,12.22,160.03,-266.50,231.10,60.68,88.42,96.69,57.63
6.12,180.79,29.81,63.55,77.38,156.03,12.26,159.23,9.63,484.17,95.34,48.91,66.66,66.32
5.26,241.21,18.00,49.40,61.82,248.34,15.26,140.01,-14.64,230.44,56.83,89.61,35.42,70.01
-1.43,225.77,5.29,61.03,48.50,255.27,21.24,147.30,-106.42,212.58,65.27,59.72,57.71,50.13
24.22,300.57,-16.75,58.48,39.63,273.02,12.26,150.38,-39.80,220.96,62.23,77.35,20.45,48.13
15.61,167.27,30.52,37.24,47.35,334.61,10.29,186.31,-59.58,262.48,57.96,53.01,41.52,30.26
25.12,82.44,82.69,29.91,52.21,310.21,22.37,131.24,263.02,148.17,64.34,91.88,86.00,45.08
-65.92,280.27,97.64,41.08,73.04,285.59,7.51,218.35,-126.84,171.21,76.72,22.70,96.45,40.80
-0.82,206.42,31.70,43.86,65.51,491.96,10.45,128.31,-226.12,230.22,67.53,50.36,98.16,29.15
18.95,82.44,114.89,44.97,50.46,387.56,14.34,155.37,-232.08,332.29,58.43,39.49,287.50,34.98
-19.37,203.78,51.69,51.64,36.17,282.01,9.00,111.28,42.24,352.79,63.75,51.36,-16.80,31.42
-16.78,223.49,13.29,53.59,61.90,506.58,9.59,166.26,-340.43,141.41,64.63,56.99,99.42,58.90
41.80,410.68,27.70,72.02,121.67,300.93,17.80,115.44,-255.46,197.55,76.05,82.49,86.19,60.42
-30.12,118.62,86.85,46.05,73.47,260.05,12.28,162.02,-130.50,321.96,55.43,100.18,67.21,52.32
4.97,296.49,66.51,83.55,45.62,231.82,18.22,183.97,105.53,215.43,68.91,35.08,102.87,53.32
33.61,207.32,119.57,152.39,53.33,226.17,24.43,185.85,85.36,169.15,70.43,58.37,100.30,53.28
-23.75,200.75,55.68,52.31,85.94,245.49,8.01,137.14,-133.59,165.36,85.79,68.86,79.68,45.92
34.83,207.35,37.85,72.38,87.59,343.24,13.49,197.08,4.46,225.78,43.66,115.19,52.63,57.96
-56.30,122.74,60.19,67.47,53.46,162.80,21.95,116.29,1.88,159.45,69.97,55.63,96.20,44.44
-18.89,619.60,36.91,34.65,108.90,261.76,6.35,116.62,119.72,206.86,62.69,59.69,13.39,36.65
4.59,134.77,125.43,51.06,53.24,246.01,13.93,107.98,81.46,252.41,58.81,43.54,90.01,43.87
31.34,148.57,-11.08,86.94,54.88,320.43,19.06,138.35,-97.84,169.70,67.91,65.13,110.24,50.78
-21.76,284.53,23.82,73.00,52.03,327.12,14.23,144.18,625.09,193.30,62.74,37.57,73.23,37.45
-3.29,197.16,49.40,36.09,54.10,395.35,16.39,126.35,-34.04,164.79,62.44,36.38,30.63,47.43
45.38,209.87,105.66,27.60,21.18,305.29,13.40,137.72,-226.73,199.48,57.80,42.17,22.97,52.65
-38.16,227.97,22.46,50.59,82.98,429.34,15.77,143.18,160.95,161.26,56.74,98.13,122.68,38.01
-7.37,149.05,36.84,54.15,98.23,620.84,11.99,192.48,-100.52,166.46,59.84,59.09,41.85,59.49
-37.22,157.55,-17.00,48.37,66.52,393.99,6.78,135.38,-229.84,246.40,53.95,35.78,33.08,43.91
15.86,109.07,93.85,43.36,86.71,372.30,12.53,156.54,-260.24,141.93,63.67,52.71,151.97,64.50
-46.93,133.36,-7.97,42.26,65.50,363.18,9.70,138.74,39.31,240.03,43.66,40.10,84.07,34.73
-6.46,221.33,158.84,83.78,84.27,286.31,11.90,96.99,92.41,235.14,70.30,67.78,45.36,45.31
44.00,344.68,68.36,70.21,49.01,283.77,9.67,113.46,-43.22,192.71,69.19,19.03,117.71,35.18
-1.56,82.44,-3.90,53.64,5.95,149.87,4.16,181.92,-341.91,147.92,55.86,37.43,162.66,27.10
38.80,140.53,88.15,48.45,75.81,204.01,22.46,183.98,40.48,156.94,60.50,90.18,74.98,47.81
-1.45,207.06,76.15,88.58,31.23,345.10,28.85,130.69,-128.94,216.10,61.43,69.66,125.85,31.43
-24.52,190.36,-16.93,29.70,51.48,344.97,8.73,133.95,-38.24,212.66,59.41,84.79,162.38,31.49
-37.01,194.89,100.36,49.48,34.31,154.70,12.15,163.71,-426.48,143.59,70.04,53.33,52.61,82.75
10.91,190.55,107.07,145.97,57.76,397.96,5.09,137.67,-136.44,179.19,86.02,42.68,81.60,41.74
-36.09,131.42,11.96,86.52,82.14,330.90,21.67,218.28,-405.28,143.37,64.93,53.72,14.33,58.19
57.58,183.53,48.78,36.33,54.36,279.73,9.72,177.18,-25.27,280.96,64.20,47.12,90.01,39.12
-13.47,317.61,2.98,53.93,37.48,275.93,21.88,166.71,197.75,163.88,59.47,63.76,81.22,66.47
-17.93,172.30,10.08,79.78,76.57,184.22,16.57,240.17,-17.40,179.76,44.13,69.11,-9.67,39.38
-60.23,202.31,-0.69,87.28,77.24,214.18,13.57,149.27,-235.00,143.89,72.48,20.55,68.53,37.98
30.97,181.73,17.29,65.07,64.58,306.99,8.24,197.86,-58.20,275.63,89.10,89.87,102.13,19.69
-60.38,109.28,59.14,45.52,88.86,237.61,14.64,144.60,-103.97,410.22,67.93,31.71,138.09,38.40
8.65,311.55,36.89,76.55,5.66,476.52,5.69,158.96,-34.14,226.58,46.57,10.32,98.00,77.29
-25.32,269.90,117.19,78.67,84.20,199.70,14.02,150.11,66.44,240.42,143.35,39.10,39.67,59.78
-26.56,342.49,20.06,56.22,76.78,162.27,22.13,104.54,-161.10,204.98,56.71,38.62,102.57,53.82
26.17,114.45,44.67,68.56,31.75,171.17,14.00,160.16,-522.31,295.62,59.13,42.76,82.84,76.14
34.94,177.87,58.51,130.33,99.39,279.36,13.95,144.69,-31.94,124.35,62.95,47.18,81.68,58.41
1.15,116.50,232.51,98.33,30.92,219.59,12.34,163.89,-68.15,380.93,59.75,47.10,77.24,32.41
-5.93,146.39,30.90,76.28,55.48,248.90,21.29,126.27,-112.16,224.12,71.45,51.33,116.19,62.21
3.86,135.06,-13.22,34.26,60.90,250.27,15.39,154.99,-52.84,265.68,67.63,111.92,31.28,69.29
-48.65,218.51,45.01,55.08,95.05,315.62,10.33,130.97,-155.65,174.06,62.57,44.77,36.38,50.09
33.91,150.30,45.55,101.34,75.78,455.86,13.51,134.49,130.90,192.47,69.09,34.74,123.48,39.75
6.90,137.35,96.00,83.46,54.82,426.38,12.57,141.39,-180.82,147.79,57.77,23.60,158.37,17.83
2.20,146.71,1.70,96.66,40.69,465.76,16.77,136.70,-139.10,293.78,62.47,64.09,37.21,15.28
-29.66,223.50,35.78,52.48,42.52,402.28,10.54,173.65,34.80,194.11,69.97,46.81,40.71,53.52
0.25,493.92,125.05,99.48,23.21,279.61,8.43,188.17,192.79,224.84,56.88,47.14,62.01,39.45
1.52,82.44,-1.69,90.40,79.55,227.88,6.37,134.71,-165.84,171.58,78.61,27.93,131.27,55.54
19.96,152.31,17.29,56.58,118.38,253.85,12.35,138.28,50.95,174.12,61.84,67.40,20.54,55.93
23.69,147.77,147.19,41.48,88.89,284.15,8.32,153.12,-321.03,322.47,66.29,82.37,98.02,83.46
-23.98,107.27,1.84,68.57,47.43,302.38,16.80,196.85,-472.00,156.13,71.89,51.95,94.11,39.46
2.72,149.11,38.07,78.46,63.73,288.29,8.64,168.16,123.28,150.42,79.51,48.00,-29.01,26.21
9.95,123.80,40.16,59.64,58.84,378.40,7.79,130.67,-146.34,406.78,43.66,21.75,67.04,41.35
33.17,115.26,140.28,51.27,56.24,236.08,13.94,169.73,-261.70,127.97,101.44,48.39,92.07,61.79
1.41,118.34,19.75,22.48,46.56,481.07,13.18,150.79,50.61,241.75,85.28,45.13,107.43,53.76
-49.55,226.21,88.71,52.23,80.77,341.91,19.68,128.73,49.22,148.16,73.83,48.50,83.68,37.57
48.62,133.41,54.68,45.78,38.67,498.35,15.02,143.80,12.19,272.08,61.39,40.49,109.25,46.00
8.81,326.81,26.04,50.21,46.06,563.59,9.86,111.78,1.10,219.83,63.34,33.72,194.93,38.15
24.03,197.59,96.49,72.27,48.66,225.52,9.45,172.89,-73.05,226.72,75.10,42.76,70.38,58.20
41.12,319.86,36.38,44.13,18.68,635.32,12.67,114.43,29.69,240.66,68.80,32.91,72.95,19.89
-16.54,141.58,3.24,42.75,65.36,453.92,21.07,152.83,-66.23,232.54,56.75,94.94,-15.10,46.43
43.92,144.74,40.30,57.17,56.59,200.00,15.54,177.63,154.90,148.52,58.98,38.03,74.37,59.10
92.13,152.39,-4.10,132.22,44.81,230.52,14.75,148.89,-548.08,198.19,56.59,28.69,82.30,44.86
8.40,231.24,23.58,62.98,29.85,242.95,12.16,149.06,-12.21,108.31,75.80,68.61,73.99,41.60
-7.12,261.74,67.35,70.30,68.53,443.02,16.66,119.83,-45.96,129.30,60.84,34.74,38.14,32.63
38.54,138.47,22.30,78.35,60.91,217.78,15.38,151.19,144.80,198.42,62.74,36.71,86.89,58.11
20.42,120.73,95.07,83.23,35.18,322.82,11.54,111.26,-95.08,177.73,65.46,64.43,86.29,45.99
4.67,324.05,21.28,61.33,79.00,338.50,14.12,270.23,93.35,196.68,43.66,56.83,12.62,40.21
38.27,128.68,16.39,67.55,42.41,238.95,11.91,109.21,-165.42,241.48,59.90,35.83,157.10,67.68
-11.85,216.47,5.60,81.99,66.43,236.45,13.33,135.88,-131.36,130.80,68.78,105.85,15.67,30.68
-6.17,277.87,70.26,67.96,59.02,210.49,5.63,113.67,-24.80,493.32,79.73,28.58,88.09,59.09
-28.48,185.36,87.39,65.65,20.19,399.38,15.62,124.26,-379.21,209.46,61.56,50.04,11.24,70.54
36.22,223.75,67.03,83.56,93.53,376.07,10.35,203.24,74.89,200.38,64.27,33.63,58.16,31.33
-2.05,197.59,-7.13,71.94,37.13,417.40,14.88,174.79,-28.84,364.10,69.18,69.66,127.74,51.29
5.21,131.97,94.73,63.73,83.79,383.81,5.14,110.12,35.18,147.00,60.74,57.74,67.28,68.60
27.53,149.21,54.41,97.06,45.59,300.67,15.01,103.16,246.28,267.34,59.33,32.61,149.38,14.62
32.80,351.68,8.46,52.20,72.54,218.90,13.14,136.89,12.37,174.56,62.49,101.00,-1.37,60.99
4.72,219.75,103.88,31.59,59.10,347.15,11.19,179.50,-120.39,257.49,43.66,45.23,127.45,48.43
4.34,176.68,94.83,53.90,60.58,216.71,8.48,159.75,-420.38,165.10,76.31,57.86,152.51,40.51
7.00,130.48,-5.22,44.73,86.43,326.47,8.39,160.64,117.66,162.33,83.46,72.90,44.77,97.68
-36.55,232.19,32.22,60.15,65.18,291.29,20.60,194.44,20.32,178.81,60.51,51.60,59.04,53.93
22.20,211.73,-54.70,88.82,60.41,229.06,15.00,164.58,-39.78,130.16,66.08,108.59,32.74,48.52
-24.55,82.44,20.22,43.05,33.85,398.90,17.78,138.94,-29.02,217.96,57.90,53.79,59.30,67.30
-34.35,140.70,10.58,48.24,36.83,192.07,18.97,171.08,-625.84,156.56,61.95,60.24,62.76,65.25
-39.74,293.89,58.81,57.33,59.91,373.30,14.76,138.81,75.16,214.04,62.36,68.63,89.16,50.45
39.10,229.68,-49.02,88.01,42.74,252.27,10.04,160.57,56.95,327.43,61.10,8.12,73.05,36.21
51.50,220.27,53.73,52.28,80.92,463.12,12.66,140.33,23.65,117.27,66.89,22.84,68.97,36.89
-35.15,249.31,110.63,49.50,135.05,200.77,26.31,139.26,186.70,273.51,67.27,25.72,72.46,36.95
42.73,145.81,66.41,77.54,97.45,369.45,9.53,216.60,-196.34,168.77,43.66,79.26,125.14,59.98
28.37,134.37,84.69,70.67,72.60,366.43,20.81,114.48,-55.38,202.93,85.42,39.08,127.26,67.85
28.82,356.33,63.76,49.93,30.12,272.78,13.58,215.02,-230.44,173.08,73.71,83.91,112.07,25.82
17.49,157.63,67.55,67.70,42.18,289.65,14.00,191.93,-172.69,120.61,63.82,89.15,114.46,43.81
-94.36,147.66,83.73,84.50,85.38,351.30,9.31,142.29,-444.02,231.52,57.36,26.44,11.44,65.44
-15.71,161.69,30.53,68.59,31.94,379.50,11.83,209.23,23.87,161.88,60.55,30.27,106.21,51.62
-18.41,200.87,39.46,39.67,67.85,447.20,19.71,182.65,121.71,285.27,65.54,63.83,71.37,36.22
110.07,206.67,17.99,43.96,42.79,266.58,10.32,95.57,144.34,177.23,77.93,41.75,10.25,97.87
32.66,125.91,69.62,69.16,62.74,323.35,6.99,199.42,-261.99,495.73,74.95,63.21,37.62,59.19
